channel,h,var,coef,se,p,n,countries,cov_M_F,specification
I,2,MxW_I,0.022442564260798548,0.15673496365545456,0.8876493783929293,794,75,-0.006399978675305862,dk
I,2,W_F,-0.02440183588677594,0.09946458237950008,0.8088298274429397,794,75,-0.006399978675305862,dk
I,2,W_T,-0.31810111014305587,0.36555014518751844,0.3950534748390785,794,75,-0.006399978675305862,dk
I,2,W_I,-4.195796386759148,0.6384785636513316,2.7255050888501587e-06,794,75,-0.006399978675305862,dk
I,2,infl_z,0.11636606784773854,0.11974500358681776,0.3433688012247371,794,75,-0.006399978675305862,dk
I,2,gov_eff_z,-0.07232924501819143,0.3229661319586485,0.8251843731828221,794,75,-0.006399978675305862,dk
I,2,growth_lag,-0.03791122072260246,0.018685875306744554,0.05672071323395443,794,75,-0.006399978675305862,dk
I,2,lgdp_pc,0.016635035749552607,0.61417550862372,0.9786742829364566,794,75,-0.006399978675305862,dk
T,1,M_z,-4.147355610287887,1.3702871920321809,0.006199440600902676,1567,119,0.3311929622722738,dk
T,1,MxW_F,-0.6987146268780047,0.7699931518270406,0.37401252234941257,1567,119,0.3311929622722738,dk
T,1,MxW_T,-3.3416741904593863,1.778222314020074,0.07352662552605346,1567,119,0.3311929622722738,dk
T,1,MxW_I,-2.521799519426949,0.7875433369572187,0.004111598338475608,1567,119,0.3311929622722738,dk
T,1,W_F,1.719487360645898,0.6633584781929212,0.01663416636500301,1567,119,0.3311929622722738,dk
T,1,W_T,-7.6632869756598865,3.3791503706933605,0.03350686141028154,1567,119,0.3311929622722738,dk
T,1,W_I,1.4679345111664692,1.5015763212119357,0.3389026492036705,1567,119,0.3311929622722738,dk
T,1,infl_z,-0.08520523795009954,0.6185450228433897,0.8916901576227014,1567,119,0.3311929622722738,dk
T,1,gov_eff_z,-2.552976506972569,2.143430473196839,0.2463184185635047,1567,119,0.3311929622722738,dk
T,1,growth_lag,-0.2744516684060323,0.29918067524263436,0.3689099708689354,1567,119,0.3311929622722738,dk
T,1,lgdp_pc,2.38155947230981,9.939658341334804,0.8128572570712688,1567,119,0.3311929622722738,dk
T,1,outcome_lag,-0.21033821109483677,0.07978686062019796,0.01508134323023086,1567,119,0.3311929622722738,dk
T,2,M_z,-3.4283022019711282,1.597349030503347,0.04369330014533862,1467,119,0.29744528383766855,dk
T,2,MxW_F,-1.644860035121927,0.8902527686906074,0.07879170405511246,1467,119,0.29744528383766855,dk
T,2,MxW_T,-3.384842767306967,1.2424971353217813,0.012707643011928732,1467,119,0.29744528383766855,dk
T,2,MxW_I,-2.1555788369741946,0.5796189453012437,0.0012696099466915933,1467,119,0.29744528383766855,dk
T,2,W_F,1.6489931140367675,0.7903800549172662,0.04932915117835547,1467,119,0.29744528383766855,dk
T,2,W_T,-8.719765084524226,3.648791189582868,0.026314994200912715,1467,119,0.29744528383766855,dk
T,2,W_I,2.0164740974283517,1.7077027146790458,0.2508795380282483,1467,119,0.29744528383766855,dk
T,2,infl_z,1.3140951991877046,0.5916307951203836,0.03747092539518819,1467,119,0.29744528383766855,dk
T,2,gov_eff_z,0.6885057208876462,2.222445963556118,0.7597690510655483,1467,119,0.29744528383766855,dk
T,2,growth_lag,-0.16901744224068158,0.23045724701732234,0.4714230178475131,1467,119,0.29744528383766855,dk
T,2,lgdp_pc,-10.983707132329375,13.08748183144658,0.41077992639144273,1467,119,0.29744528383766855,dk
T,2,outcome_lag,-0.3361238430410327,0.08885998736131494,0.001091208258763517,1467,119,0.29744528383766855,dk
F,1,M_z,0.7139730349606618,0.3061359996340764,0.0292419978404896,1562,120,-0.007812490495263467,dk
F,1,MxW_F,0.6303909520227284,0.3906806183686757,0.12087378560128711,1562,120,-0.007812490495263467,dk
F,1,MxW_T,-0.20392758551438855,0.3609112739870959,0.5777668281607565,1562,120,-0.007812490495263467,dk
F,1,MxW_I,-0.3753619451210407,0.45466280111977586,0.41790368889661067,1562,120,-0.007812490495263467,dk
F,1,W_F,-3.595709002054012,0.45746972912085077,7.903819368913083e-08,1562,120,-0.007812490495263467,dk
F,1,W_T,-2.0034117462164183,0.6946989857683729,0.008618654292860737,1562,120,-0.007812490495263467,dk
F,1,W_I,-0.3577449001961025,0.3002996816706725,0.24623283380090757,1562,120,-0.007812490495263467,dk
F,1,infl_z,0.5457483184358249,0.2983989400636173,0.08100078374276867,1562,120,-0.007812490495263467,dk
F,1,gov_eff_z,0.9079798407271535,0.5871940694964607,0.1362965156067848,1562,120,-0.007812490495263467,dk
F,1,growth_lag,-0.16394108119071493,0.05827242058385355,0.010123591531747671,1562,120,-0.007812490495263467,dk
F,1,lgdp_pc,-6.7862987906888685,2.7549070769207598,0.022059496950057107,1562,120,-0.007812490495263467,dk
F,2,M_z,1.3038746891499697,0.376696094226793,0.002335703647496964,1462,120,-0.026360132778957435,dk
F,2,MxW_F,1.0600348160934918,0.4615540660465668,0.03202514477381964,1462,120,-0.026360132778957435,dk
F,2,MxW_T,-0.4806575319010653,0.49379691918401514,0.34143866676174767,1462,120,-0.026360132778957435,dk
F,2,MxW_I,-0.4586657764589109,0.5068183103890938,0.3757364885561798,1462,120,-0.026360132778957435,dk
F,2,W_F,-5.790298828728413,0.5472581493721951,7.147422566505712e-10,1462,120,-0.026360132778957435,dk
F,2,W_T,-3.0280322867689886,0.6974159062134324,0.00028694073303740873,1462,120,-0.026360132778957435,dk
F,2,W_I,-0.5231963017040084,0.33218138593370405,0.13019510359811454,1462,120,-0.026360132778957435,dk
F,2,infl_z,0.48931764136762745,0.5070317775710363,0.34549613172951055,1462,120,-0.026360132778957435,dk
F,2,gov_eff_z,1.4401303295708696,0.6341332040465303,0.03378697907284496,1462,120,-0.026360132778957435,dk
F,2,growth_lag,-0.12665252102173266,0.06544595186105612,0.06654451537639115,1462,120,-0.026360132778957435,dk
F,2,lgdp_pc,-8.634133001246273,2.8801600531437046,0.00685626604724619,1462,120,-0.026360132778957435,dk
G,1,M_z,-1.8479962711945217,0.6561313375473236,0.005678061248088986,1642,121,-0.030102418903053915,index_history
G,1,MxW_F,-0.4585037084163195,0.20708702445953625,0.02871391927737376,1642,121,-0.030102418903053915,index_history
G,1,MxW_T,0.11816910179930079,0.5987933769516823,0.8438911564693654,1642,121,-0.030102418903053915,index_history
G,1,MxW_I,-0.8457415054133819,0.46894501066731437,0.07381900487277857,1642,121,-0.030102418903053915,index_history
G,1,W_F,1.1236153348267504,0.31934406668507204,0.0006138458833464073,1642,121,-0.030102418903053915,index_history
G,1,W_T,4.783604294095744,1.1519040809970424,6.17773940699788e-05,1642,121,-0.030102418903053915,index_history
G,1,W_I,0.24787414231348204,0.6305686392309631,0.6949458982070369,1642,121,-0.030102418903053915,index_history
G,1,infl_z,-1.5286903480550764,0.3968912614355959,0.00018975876672271174,1642,121,-0.030102418903053915,index_history
G,1,gov_eff_z,-2.2679722484888893,0.8866888411889554,0.011778867356595609,1642,121,-0.030102418903053915,index_history
G,1,growth_lag,-0.10976404145794777,0.08357509186169412,0.19156793480942724,1642,121,-0.030102418903053915,index_history
G,1,lgdp_pc,4.440156181742386,2.4417941935848133,0.07149726369062422,1642,121,-0.030102418903053915,index_history
G,1,M_lag,0.4610357310972737,0.6694087320382885,0.492328373862706,1642,121,-0.030102418903053915,index_history
G,2,M_z,-2.436389764706683,0.7685555219201325,0.0019342368504591638,1539,121,-0.014240408270404641,index_history
G,2,MxW_F,-0.9626070948421092,0.2881758528989322,0.0011155677133976233,1539,121,-0.014240408270404641,index_history
G,2,MxW_T,0.15501960433028528,0.8845759197819334,0.861180623416706,1539,121,-0.014240408270404641,index_history
G,2,MxW_I,-1.3155261744316693,0.5920308905033173,0.02815408132390395,1539,121,-0.014240408270404641,index_history
G,2,W_F,1.472531824928184,0.40325860994819507,0.00038744351033714256,1539,121,-0.014240408270404641,index_history
G,2,W_T,6.745822541342631,1.6561511479422002,8.356337421884231e-05,1539,121,-0.014240408270404641,index_history
G,2,W_I,0.11254076914939301,0.872167224737323,0.8975453695101134,1539,121,-0.014240408270404641,index_history
G,2,infl_z,-0.7185352432395026,0.39633064654309524,0.0723361930286541,1539,121,-0.014240408270404641,index_history
G,2,gov_eff_z,-2.272450907999227,1.2613342296891439,0.07411529716112837,1539,121,-0.014240408270404641,index_history
G,2,growth_lag,-0.1647696470119028,0.10024441611520024,0.10286007122539484,1539,121,-0.014240408270404641,index_history
G,2,lgdp_pc,-3.8323498720289146,3.3448076632394406,0.2541738657854434,1539,121,-0.014240408270404641,index_history
G,2,M_lag,1.1398416454900213,0.7879473818960004,0.1506171159467011,1539,121,-0.014240408270404641,index_history
N,1,M_z,-4.111309909028357,2.049149639330637,0.047186272797825134,1537,115,-0.7032123628327416,index_history
N,1,MxW_F,-0.37454109220640774,1.3961561247133865,0.7889794721146057,1537,115,-0.7032123628327416,index_history
N,1,MxW_T,1.6228612856226015,1.9646471602656546,0.4105113852899285,1537,115,-0.7032123628327416,index_history
N,1,MxW_I,-1.6270604450941388,1.9076714848257923,0.39550102029636786,1537,115,-0.7032123628327416,index_history
N,1,W_F,4.995296181051142,1.1694755935918295,4.043394134286497e-05,1537,115,-0.7032123628327416,index_history
N,1,W_T,10.185118583563803,4.146325622157945,0.01554070482035679,1537,115,-0.7032123628327416,index_history
N,1,W_I,1.0947885878685706,2.692101289064378,0.6850150901269285,1537,115,-0.7032123628327416,index_history
N,1,infl_z,-1.5692672426584366,1.3211786454630443,0.23738963118163184,1537,115,-0.7032123628327416,index_history
N,1,gov_eff_z,-6.800563395291921,5.111412711800265,0.1860199211289096,1537,115,-0.7032123628327416,index_history
N,1,growth_lag,-0.1604394036401771,0.45993039133297964,0.7278573080019954,1537,115,-0.7032123628327416,index_history
N,1,lgdp_pc,-4.745516128273941,10.57277318778079,0.6543969041791454,1537,115,-0.7032123628327416,index_history
N,1,M_lag,3.6037410891193895,2.415201900011996,0.1384331625480977,1537,115,-0.7032123628327416,index_history
N,1,outcome_lag,-0.20481010501384966,0.05548817972913511,0.0003441105693941486,1537,115,-0.7032123628327416,index_history
N,2,M_z,-5.738101285782274,2.5135756976584607,0.024293532801972176,1439,115,-0.24154219261877874,index_history
N,2,MxW_F,-1.0435313364721894,1.9369745907176166,0.5911147367241341,1439,115,-0.24154219261877874,index_history
N,2,MxW_T,1.786395872259454,2.7217127427283105,0.512921682855032,1439,115,-0.24154219261877874,index_history
N,2,MxW_I,-2.3695693129969566,2.6601399555936585,0.37492939580186935,1439,115,-0.24154219261877874,index_history
N,2,W_F,6.8393904514445385,1.8982132157812213,0.00046742959999032294,1439,115,-0.24154219261877874,index_history
N,2,W_T,15.151163296486896,4.960545761717466,0.0028084886908147063,1439,115,-0.24154219261877874,index_history
N,2,W_I,1.5943395092939512,3.9335987420507084,0.6860069290653686,1439,115,-0.24154219261877874,index_history
N,2,infl_z,1.1009771762709837,1.9195784224751735,0.5674010771140373,1439,115,-0.24154219261877874,index_history
N,2,gov_eff_z,-3.671910664457622,6.317339622975593,0.5622240124286667,1439,115,-0.24154219261877874,index_history
N,2,growth_lag,-0.03442609726404222,0.3752826723053959,0.9270705620699277,1439,115,-0.24154219261877874,index_history
N,2,lgdp_pc,-27.179931725633217,14.271514303537076,0.05936682192043054,1439,115,-0.24154219261877874,index_history
N,2,M_lag,6.760469915254631,2.965098655059072,0.024466400412677367,1439,115,-0.24154219261877874,index_history
N,2,outcome_lag,-0.33560998403744763,0.06726607632227266,2.1922679369298955e-06,1439,115,-0.24154219261877874,index_history
I,1,M_z,0.0763953546257445,0.20408031677072971,0.7091805525863726,877,78,0.005639878143036472,index_history
I,1,MxW_F,0.1541971605549622,0.09300624046803677,0.10140189417965442,877,78,0.005639878143036472,index_history
I,1,MxW_T,-0.17024010574299236,0.28891938675395823,0.5574315308213493,877,78,0.005639878143036472,index_history
I,1,MxW_I,-0.03054298139031192,0.17891923072977292,0.8649009824393513,877,78,0.005639878143036472,index_history
I,1,W_F,0.02369117993416235,0.1520871807871536,0.8766190769197656,877,78,0.005639878143036472,index_history
I,1,W_T,0.04860438330994499,0.44362959937608043,0.9130427892844053,877,78,0.005639878143036472,index_history
I,1,W_I,-3.921831953176515,0.1890967580802994,2.9821961929156707e-33,877,78,0.005639878143036472,index_history
I,1,infl_z,0.03893976484544917,0.12177754505998628,0.7500151683968926,877,78,0.005639878143036472,index_history
I,1,gov_eff_z,0.02464397805365104,0.5155326640321327,0.9619970634264811,877,78,0.005639878143036472,index_history
I,1,growth_lag,0.014137778439649543,0.01891086250480798,0.4569780020660373,877,78,0.005639878143036472,index_history
I,1,lgdp_pc,-0.12967007221651805,1.4849449350664776,0.9306413464249945,877,78,0.005639878143036472,index_history
I,1,M_lag,-0.2758184782118817,0.27812249412331097,0.32444242356059944,877,78,0.005639878143036472,index_history
I,2,M_z,0.46276271476807485,0.31357573204337974,0.14425073948147388,794,75,-0.0019602880413411884,index_history
I,2,MxW_F,0.22346797293727494,0.12182516899948398,0.07062440721758931,794,75,-0.0019602880413411884,index_history
I,2,MxW_T,-0.19384357069349356,0.3655633321024742,0.5975193684165253,794,75,-0.0019602880413411884,index_history
I,2,MxW_I,0.06721897020359324,0.23224327414345433,0.7730590814762842,794,75,-0.0019602880413411884,index_history
I,2,W_F,0.00393884209693024,0.17635718259031474,0.9822412775058416,794,75,-0.0019602880413411884,index_history
I,2,W_T,-0.3178897657747324,0.5733672837669701,0.580959082518737,794,75,-0.0019602880413411884,index_history
I,2,W_I,-4.207023225129666,0.7749709552635449,6.897302019299694e-07,794,75,-0.0019602880413411884,index_history
I,2,infl_z,0.13177035471283433,0.1512151976176466,0.3863490138868025,794,75,-0.0019602880413411884,index_history
I,2,gov_eff_z,-0.041594060982425685,0.6615248248453961,0.9500347423130506,794,75,-0.0019602880413411884,index_history
I,2,growth_lag,-0.04091749509039928,0.02272026815137211,0.07578902639522565,794,75,-0.0019602880413411884,index_history
I,2,lgdp_pc,0.20388486197815903,1.9005021222804415,0.9148575946769913,794,75,-0.0019602880413411884,index_history
I,2,M_lag,-0.910488428189161,0.34184006926358723,0.009484957639809216,794,75,-0.0019602880413411884,index_history
T,1,M_z,-7.395396766534374,3.3982753109319295,0.03153135689856249,1567,119,0.5238589390759856,index_history
T,1,MxW_F,-0.7765459103703869,0.5909582293049261,0.19137973911555176,1567,119,0.5238589390759856,index_history
T,1,MxW_T,-3.371116153995767,1.8094171510313557,0.0649353667268096,1567,119,0.5238589390759856,index_history
T,1,MxW_I,-2.51988332898662,1.3501809846394481,0.0644778126987759,1567,119,0.5238589390759856,index_history
T,1,W_F,1.6420730189334933,0.7307727146503631,0.026496839778125576,1567,119,0.5238589390759856,index_history
T,1,W_T,-7.638857241393365,2.6952064741931516,0.005405227424700365,1567,119,0.5238589390759856,index_history
T,1,W_I,1.449754424014044,2.615630433879819,0.5804459048195294,1567,119,0.5238589390759856,index_history
T,1,infl_z,-0.09102940168389945,0.8151808041009462,0.911276583374243,1567,119,0.5238589390759856,index_history
T,1,gov_eff_z,-2.128630339908944,3.2725925668844105,0.5166714565364565,1567,119,0.5238589390759856,index_history
T,1,growth_lag,-0.26909055788093517,0.18627608082325445,0.15122627089628476,1567,119,0.5238589390759856,index_history
T,1,lgdp_pc,1.9821513404616757,7.701283948876689,0.7973342402399561,1567,119,0.5238589390759856,index_history
T,1,M_lag,4.156925933565898,3.3629709019129215,0.21888100227028806,1567,119,0.5238589390759856,index_history
T,1,outcome_lag,-0.20861653750301218,0.04994707033904525,5.6928432718024174e-05,1567,119,0.5238589390759856,index_history
T,2,M_z,-6.393839596914084,3.2869958988497023,0.054130542453581405,1467,119,0.5364218271426615,index_history
T,2,MxW_F,-1.7144210265445998,0.7759561315310006,0.029075239060184974,1467,119,0.5364218271426615,index_history
T,2,MxW_T,-3.4117363259521114,2.1280413187152143,0.11155767690691483,1467,119,0.5364218271426615,index_history
T,2,MxW_I,-2.175078496979804,1.533085879572014,0.15860536618900542,1467,119,0.5364218271426615,index_history
T,2,W_F,1.5843326944685,0.9652127507140945,0.10337013472817796,1467,119,0.5364218271426615,index_history
T,2,W_T,-8.713763911361907,3.405502796969279,0.01177058213148192,1467,119,0.5364218271426615,index_history
T,2,W_I,1.9768849312064722,3.4427369697611887,0.566912631050877,1467,119,0.5364218271426615,index_history
T,2,infl_z,1.3008902386693129,1.1666125148285102,0.2670732345119707,1467,119,0.5364218271426615,index_history
T,2,gov_eff_z,0.9238072512660738,4.1846580071224215,0.8256604337325952,1467,119,0.5364218271426615,index_history
T,2,growth_lag,-0.1676283806256309,0.1641457342893259,0.30924086696345326,1467,119,0.5364218271426615,index_history
T,2,lgdp_pc,-11.25266255889741,10.996450948251052,0.30825955532449617,1467,119,0.5364218271426615,index_history
T,2,M_lag,3.747947831294384,3.9458468986626416,0.3441317547397251,1467,119,0.5364218271426615,index_history
T,2,outcome_lag,-0.33407022770999517,0.04590382393574587,4.088215201534533e-11,1467,119,0.5364218271426615,index_history
F,1,M_z,0.7950070972579555,0.40410155542527165,0.05147014643514638,1562,120,0.022994344227707873,index_history
F,1,MxW_F,0.6322323892484012,0.2848600431555957,0.02835157520722212,1562,120,0.022994344227707873,index_history
F,1,MxW_T,-0.20185606591232183,0.4627722904963727,0.6634900986573904,1562,120,0.022994344227707873,index_history
F,1,MxW_I,-0.374293854148531,0.4086597615557424,0.3615686243078016,1562,120,0.022994344227707873,index_history
F,1,W_F,-3.59405206893613,0.4546522003792215,1.5188075949600377e-12,1562,120,0.022994344227707873,index_history
F,1,W_T,-2.003265013339807,1.0332619892062151,0.05489615613440075,1562,120,0.022994344227707873,index_history
F,1,W_I,-0.3572791779824745,0.5985567850313437,0.5517073973882202,1562,120,0.022994344227707873,index_history
F,1,infl_z,0.545967929364553,0.24067752465423872,0.02510370007664935,1562,120,0.022994344227707873,index_history
F,1,gov_eff_z,0.9039876192060585,1.0841427953894658,0.4060490437775337,1562,120,0.022994344227707873,index_history
F,1,growth_lag,-0.16412385523712436,0.05512579604763593,0.0035245470673975366,1562,120,0.022994344227707873,index_history
F,1,lgdp_pc,-6.776367203323595,2.603305881246899,0.010416960890368565,1562,120,0.022994344227707873,index_history
F,1,M_lag,-0.10297833499786563,0.4619393724830559,0.8239752335722103,1562,120,0.022994344227707873,index_history
F,2,M_z,1.5290109462367087,0.6419215428586038,0.018807419422276088,1462,120,0.10869667590997244,index_history
F,2,MxW_F,1.0647490895861123,0.3986841854417856,0.008629506430073262,1462,120,0.10869667590997244,index_history
F,2,MxW_T,-0.4748857749951821,0.6005571239739055,0.430667621173048,1462,120,0.10869667590997244,index_history
F,2,MxW_I,-0.4553874650272609,0.4876714422360904,0.3522981060946808,1462,120,0.10869667590997244,index_history
F,2,W_F,-5.78648365781366,0.41056379298406337,3.91660394359799e-27,1462,120,0.10869667590997244,index_history
F,2,W_T,-3.027950696991734,1.1805565691369888,0.011565214553528916,1462,120,0.10869667590997244,index_history
F,2,W_I,-0.5199861208063398,0.8029035059363154,0.518470396439708,1462,120,0.10869667590997244,index_history
F,2,infl_z,0.491103263781684,0.46013185401168155,0.287992421477902,1462,120,0.10869667590997244,index_history
F,2,gov_eff_z,1.433206556765259,1.4027797304940972,0.30900001523634446,1462,120,0.10869667590997244,index_history
F,2,growth_lag,-0.12700394476264096,0.06446592919046815,0.051150206675782996,1462,120,0.10869667590997244,index_history
F,2,lgdp_pc,-8.61464208103776,3.125316749996503,0.0067648754912441565,1462,120,0.10869667590997244,index_history
F,2,M_lag,-0.285137018288915,0.5178488216823915,0.582927571228295,1462,120,0.10869667590997244,index_history
G,2,M_z,-1.6833170699583535,0.7217091227930531,0.02149903655243426,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,MxW_F,-1.0027824061066315,0.2900920036502366,0.0007781091786318123,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,MxW_T,0.21867280430455605,0.9171265062966226,0.8119892399870198,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,MxW_I,-1.3899943752906796,0.6148171147471717,0.025737575427900363,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,W_F,1.5003923166238642,0.40785151208039366,0.00036447044902529436,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,W_T,7.09183161099735,1.9245492247022336,0.00035671861022360836,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,W_I,0.3590409416384527,0.9193189276534878,0.6968844601589023,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,infl_z,-0.7731552043411875,0.406608578716739,0.05985637715747369,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,gov_eff_z,-2.5406657965617407,1.2590274024572035,0.04602948255325931,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,growth_lag,-0.19956970758427012,0.09971697570431894,0.04781556471237876,1447,111,-0.006281056908761739,omit_Middle East & North Africa
G,2,lgdp_pc,-5.354504981904014,3.4068177866135407,0.1188915440471817,1447,111,-0.006281056908761739,omit_Middle East & North Africa
N,2,M_z,-1.0128051939678995,2.10288897970058,0.6310742169332578,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,MxW_F,-1.1632728763204125,2.0395484484843567,0.5696533765146098,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,MxW_T,1.656726087490542,2.918431045755234,0.5714661667297223,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,MxW_I,-2.556616739829566,2.806620428700313,0.36442213646906857,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,W_F,6.828109709930228,1.9959602666086564,0.0008900806715680381,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,W_T,16.064932402190813,5.7190933814360125,0.005927719518193443,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,W_I,2.6213849005815755,3.9937122243665377,0.5130168396060298,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,infl_z,1.153480200580645,1.9277236996960072,0.5508857537917766,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,gov_eff_z,-4.838939190308238,6.52174956285269,0.45976230228150616,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,growth_lag,-0.2148728984659769,0.3817635392919234,0.5747416942262956,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,lgdp_pc,-27.113970439135308,14.658655982684735,0.06717060649215814,1356,106,1.0070584202011303,omit_Middle East & North Africa
N,2,outcome_lag,-0.3082128790754117,0.06817127035710227,1.621232898818984e-05,1356,106,1.0070584202011303,omit_Middle East & North Africa
I,2,M_z,-0.1875468086138803,0.3121967410549289,0.5499309484514336,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,MxW_F,0.2051152093510068,0.11089477300621851,0.06852774362018466,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,MxW_T,-0.39747502838777493,0.34848263118166567,0.25787435430927047,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,MxW_I,-0.03881882060057679,0.2395326651430031,0.8717184121460703,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,W_F,-0.033173991880766474,0.16980942359434836,0.8456690269579166,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,W_T,-0.6504279533582613,0.4889412729444974,0.18768386005315832,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,W_I,-4.3004784740226105,0.8296187979973249,1.9609380712002253e-06,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,infl_z,0.1323677952833648,0.15039180900070914,0.381745946530905,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,gov_eff_z,0.07929054676157499,0.6992491711172958,0.9100383491516583,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,growth_lag,-0.029727301674230804,0.02180293280099021,0.17704719594108073,770,72,-0.00614735040732394,omit_Middle East & North Africa
I,2,lgdp_pc,-0.36949245132440844,1.9167554651135594,0.8476896525559264,770,72,-0.00614735040732394,omit_Middle East & North Africa
T,2,M_z,-3.5567678325315986,1.782576530500369,0.04852880147337292,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,MxW_F,-1.849855438569372,0.8026575288644023,0.02309771774411032,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,MxW_T,-3.8680991153078015,2.379917860901775,0.10701174596965936,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,MxW_I,-2.381295293035238,1.641940214843253,0.14987472921940412,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,W_F,1.6281610016172723,0.9638759429599866,0.09406981778618845,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,W_T,-8.553708232292209,3.9496158539695756,0.03253347792868834,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,W_I,2.4697017027763213,3.5345665587273407,0.4862237748157148,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,infl_z,1.3539746175008167,1.1889342930991562,0.2573006307048674,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,gov_eff_z,1.4655621934486747,4.367434221175429,0.7378491889209682,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,growth_lag,-0.25325453938773335,0.16081013771795372,0.11821212085063071,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,lgdp_pc,-12.769658602722993,11.349596105099772,0.2630323857797216,1376,109,-0.2545979465571539,omit_Middle East & North Africa
T,2,outcome_lag,-0.3192906650182105,0.048857283616926706,2.1578009308795287e-09,1376,109,-0.2545979465571539,omit_Middle East & North Africa
F,2,M_z,1.3562449882773018,0.6394660608603397,0.036197381129193656,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,MxW_F,1.0430869218790055,0.40492348458065724,0.011332989303591333,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,MxW_T,-0.7171350805611697,0.6175588388424641,0.24808034382566788,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,MxW_I,-0.5386388197078791,0.4947109123116767,0.27864570791226684,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,W_F,-5.997364136750636,0.4479107726638093,9.1764314579706e-25,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,W_T,-3.4411992818978914,1.3230530376935006,0.010586484125168272,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,W_I,-0.5464941924327238,0.8464347000291195,0.5198677839039774,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,infl_z,0.5242989386826414,0.45866087135437666,0.25549821625185887,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,gov_eff_z,1.6956265400990302,1.4667647954987375,0.2501957874650116,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,growth_lag,-0.12098124960874235,0.06621886351401036,0.07043738927277149,1373,110,0.13979456324767472,omit_Middle East & North Africa
F,2,lgdp_pc,-8.702423872024525,3.1903965562821432,0.00743557787050448,1373,110,0.13979456324767472,omit_Middle East & North Africa
G,2,M_z,-0.6658972444121535,0.7728442477644709,0.3911134063355154,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
G,2,MxW_F,-0.8474638768629887,0.26126307302597607,0.0016394202639437758,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
G,2,MxW_T,0.3781646531635414,1.0366289865436875,0.7160872256047399,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
G,2,MxW_I,-0.43142629312295755,0.5009192361770058,0.3913049799423701,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
G,2,W_F,1.693488099345421,0.38498746771178033,2.894789746782793e-05,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
G,2,W_T,7.258111409793981,1.899265525350752,0.0002394427788225804,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
G,2,W_I,0.6305397272420472,0.8226114301389049,0.4453143614571334,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
